,0
5302,HOLD
5303,HOLD
5304,HOLD
5305,HOLD
5306,HOLD
5307,HOLD
5308,HOLD
5309,HOLD
5310,HOLD
5311,HOLD
5312,HOLD
5313,HOLD
5314,HOLD
5315,HOLD
5316,HOLD
5317,HOLD
5318,HOLD
5319,HOLD
5320,HOLD
5321,HOLD
5322,HOLD
5323,HOLD
5324,HOLD
5325,HOLD
5326,ORDER_BUY
5327,HOLD
5328,HOLD
5329,HOLD
5330,HOLD
5331,HOLD
5332,HOLD
5333,HOLD
5334,HOLD
5335,HOLD
5336,HOLD
5337,ORDER_SELL
5338,HOLD
5339,HOLD
5340,HOLD
5341,HOLD
5342,HOLD
5343,HOLD
5344,HOLD
5345,HOLD
5346,HOLD
5347,HOLD
5348,HOLD
5349,HOLD
5350,HOLD
5351,HOLD
5352,HOLD
5353,HOLD
5354,HOLD
5355,HOLD
5356,HOLD
5357,HOLD
5358,HOLD
5359,HOLD
5360,HOLD
5361,HOLD
5362,HOLD
5363,HOLD
5364,HOLD
5365,HOLD
5366,HOLD
5367,HOLD
5368,HOLD
5369,HOLD
5370,HOLD
5371,HOLD
5372,HOLD
5373,HOLD
5374,HOLD
5375,HOLD
5376,HOLD
5377,HOLD
5378,HOLD
5379,HOLD
5380,HOLD
5381,HOLD
5382,HOLD
5383,HOLD
5384,HOLD
5385,HOLD
5386,HOLD
5387,HOLD
5388,HOLD
5389,HOLD
5390,HOLD
5391,HOLD
5392,HOLD
5393,HOLD
5394,HOLD
5395,HOLD
5396,HOLD
5397,HOLD
5398,HOLD
5399,HOLD
5400,HOLD
5401,HOLD
5402,HOLD
5403,HOLD
5404,HOLD
5405,HOLD
5406,HOLD
5407,HOLD
5408,HOLD
5409,HOLD
5410,HOLD
5411,HOLD
5412,HOLD
5413,HOLD
5414,HOLD
5415,HOLD
5416,HOLD
5417,HOLD
5418,HOLD
5419,HOLD
5420,HOLD
5421,HOLD
5422,HOLD
5423,HOLD
5424,HOLD
5425,HOLD
5426,HOLD
5427,HOLD
5428,HOLD
5429,HOLD
5430,HOLD
5431,HOLD
5432,HOLD
5433,HOLD
5434,HOLD
5435,HOLD
5436,HOLD
5437,HOLD
5438,HOLD
5439,HOLD
5440,HOLD
5441,HOLD
5442,HOLD
5443,HOLD
5444,HOLD
5445,HOLD
5446,HOLD
5447,HOLD
5448,HOLD
5449,HOLD
5450,HOLD
5451,HOLD
5452,HOLD
5453,HOLD
5454,HOLD
5455,HOLD
5456,HOLD
5457,HOLD
5458,HOLD
5459,HOLD
5460,HOLD
5461,HOLD
5462,HOLD
5463,HOLD
5464,HOLD
5465,HOLD
5466,HOLD
5467,HOLD
5468,HOLD
5469,HOLD
5470,HOLD
5471,HOLD
5472,HOLD
5473,HOLD
5474,HOLD
5475,HOLD
5476,HOLD
5477,HOLD
5478,ORDER_BUY
5479,HOLD
5480,ORDER_SELL
5481,HOLD
5482,HOLD
5483,HOLD
5484,HOLD
5485,HOLD
5486,HOLD
5487,HOLD
5488,HOLD
5489,HOLD
5490,HOLD
5491,HOLD
5492,HOLD
5493,HOLD
5494,HOLD
5495,HOLD
5496,HOLD
5497,HOLD
5498,HOLD
5499,HOLD
5500,HOLD
5501,HOLD
5502,HOLD
5503,HOLD
5504,HOLD
5505,HOLD
5506,HOLD
5507,HOLD
5508,HOLD
5509,HOLD
5510,HOLD
5511,HOLD
5512,HOLD
5513,HOLD
5514,HOLD
5515,HOLD
5516,HOLD
5517,HOLD
5518,HOLD
5519,HOLD
5520,HOLD
5521,HOLD
5522,HOLD
5523,HOLD
5524,HOLD
5525,HOLD
5526,HOLD
5527,ORDER_BUY
5528,HOLD
5529,HOLD
5530,HOLD
5531,ORDER_SELL
5532,HOLD
5533,HOLD
5534,HOLD
5535,HOLD
5536,HOLD
5537,ORDER_BUY
5538,HOLD
5539,HOLD
5540,HOLD
5541,HOLD
5542,HOLD
5543,HOLD
5544,HOLD
5545,HOLD
5546,HOLD
5547,HOLD
5548,HOLD
5549,HOLD
5550,HOLD
5551,HOLD
5552,HOLD
5553,HOLD
5554,ORDER_SELL
5555,HOLD
5556,HOLD
5557,HOLD
5558,HOLD
5559,HOLD
5560,HOLD
5561,HOLD
5562,ORDER_BUY
5563,HOLD
5564,HOLD
5565,HOLD
5566,HOLD
5567,HOLD
5568,HOLD
5569,HOLD
5570,HOLD
5571,HOLD
5572,ORDER_SELL
5573,HOLD
5574,HOLD
5575,HOLD
5576,HOLD
5577,HOLD
5578,HOLD
5579,HOLD
5580,HOLD
5581,HOLD
5582,HOLD
5583,HOLD
5584,HOLD
5585,HOLD
5586,HOLD
5587,HOLD
5588,HOLD
5589,HOLD
5590,HOLD
5591,HOLD
5592,HOLD
5593,HOLD
5594,HOLD
5595,HOLD
5596,HOLD
5597,HOLD
5598,HOLD
5599,HOLD
5600,HOLD
5601,HOLD
5602,HOLD
5603,HOLD
5604,HOLD
5605,HOLD
5606,HOLD
5607,HOLD
5608,HOLD
5609,HOLD
5610,HOLD
5611,HOLD
5612,HOLD
5613,HOLD
5614,HOLD
5615,HOLD
5616,HOLD
5617,ORDER_BUY
5618,HOLD
5619,HOLD
5620,HOLD
5621,HOLD
5622,HOLD
5623,HOLD
5624,HOLD
5625,HOLD
5626,HOLD
5627,HOLD
5628,HOLD
5629,HOLD
5630,HOLD
5631,HOLD
5632,HOLD
5633,HOLD
5634,HOLD
5635,HOLD
5636,HOLD
5637,HOLD
5638,HOLD
5639,HOLD
5640,HOLD
5641,HOLD
5642,HOLD
5643,HOLD
5644,HOLD
5645,HOLD
5646,HOLD
5647,HOLD
5648,HOLD
5649,HOLD
5650,HOLD
5651,ORDER_SELL
5652,HOLD
5653,HOLD
5654,HOLD
5655,HOLD
5656,HOLD
5657,HOLD
5658,ORDER_BUY
5659,HOLD
5660,HOLD
5661,HOLD
5662,ORDER_SELL
5663,HOLD
5664,HOLD
5665,HOLD
5666,HOLD
5667,HOLD
5668,HOLD
5669,HOLD
5670,HOLD
5671,HOLD
5672,HOLD
5673,HOLD
5674,HOLD
5675,ORDER_BUY
5676,HOLD
5677,HOLD
5678,HOLD
5679,HOLD
5680,HOLD
5681,HOLD
5682,HOLD
5683,HOLD
5684,HOLD
5685,HOLD
5686,HOLD
5687,HOLD
5688,HOLD
5689,HOLD
5690,HOLD
5691,HOLD
5692,HOLD
5693,HOLD
5694,HOLD
5695,HOLD
5696,HOLD
5697,HOLD
5698,HOLD
5699,ORDER_SELL
5700,HOLD
5701,HOLD
5702,HOLD
5703,HOLD
5704,HOLD
5705,HOLD
5706,HOLD
5707,HOLD
5708,HOLD
5709,HOLD
5710,HOLD
5711,HOLD
5712,HOLD
5713,HOLD
5714,HOLD
5715,HOLD
5716,HOLD
5717,HOLD
5718,ORDER_BUY
5719,HOLD
5720,HOLD
5721,ORDER_SELL
5722,HOLD
5723,ORDER_BUY
5724,HOLD
5725,HOLD
5726,HOLD
5727,HOLD
5728,HOLD
5729,HOLD
5730,HOLD
5731,HOLD
5732,HOLD
5733,HOLD
5734,HOLD
5735,HOLD
5736,HOLD
5737,HOLD
5738,HOLD
5739,HOLD
5740,HOLD
5741,HOLD
5742,HOLD
5743,HOLD
5744,HOLD
5745,HOLD
5746,HOLD
5747,HOLD
5748,HOLD
5749,HOLD
5750,HOLD
5751,HOLD
5752,HOLD
5753,ORDER_SELL
5754,HOLD
5755,HOLD
5756,HOLD
5757,HOLD
5758,HOLD
5759,HOLD
5760,HOLD
5761,HOLD
5762,HOLD
5763,HOLD
5764,HOLD
5765,HOLD
5766,HOLD
5767,ORDER_BUY
5768,HOLD
5769,HOLD
5770,HOLD
5771,HOLD
5772,HOLD
5773,HOLD
5774,HOLD
5775,HOLD
5776,HOLD
5777,HOLD
5778,HOLD
5779,HOLD
5780,HOLD
5781,HOLD
5782,HOLD
5783,HOLD
5784,HOLD
5785,HOLD
5786,HOLD
5787,HOLD
5788,HOLD
5789,HOLD
5790,HOLD
5791,HOLD
5792,HOLD
5793,HOLD
5794,HOLD
5795,HOLD
5796,HOLD
5797,HOLD
5798,HOLD
5799,HOLD
5800,HOLD
5801,HOLD
5802,HOLD
5803,HOLD
5804,HOLD
5805,HOLD
5806,HOLD
5807,HOLD
5808,HOLD
5809,HOLD
5810,HOLD
5811,HOLD
5812,HOLD
5813,HOLD
5814,HOLD
5815,HOLD
5816,HOLD
5817,HOLD
5818,HOLD
5819,HOLD
5820,HOLD
5821,HOLD
5822,HOLD
5823,HOLD
5824,HOLD
5825,HOLD
5826,HOLD
5827,HOLD
5828,HOLD
5829,HOLD
5830,HOLD
5831,HOLD
5832,HOLD
5833,HOLD
5834,HOLD
5835,HOLD
5836,HOLD
5837,HOLD
5838,HOLD
5839,HOLD
5840,HOLD
5841,ORDER_SELL
5842,HOLD
5843,HOLD
5844,HOLD
5845,HOLD
5846,HOLD
5847,HOLD
5848,HOLD
5849,HOLD
5850,HOLD
5851,HOLD
5852,HOLD
5853,HOLD
5854,HOLD
5855,HOLD
5856,HOLD
5857,HOLD
5858,HOLD
5859,HOLD
5860,HOLD
5861,HOLD
5862,HOLD
5863,HOLD
5864,HOLD
5865,HOLD
5866,HOLD
5867,HOLD
5868,HOLD
5869,HOLD
5870,HOLD
5871,HOLD
5872,HOLD
5873,HOLD
5874,HOLD
5875,HOLD
5876,HOLD
5877,HOLD
5878,HOLD
5879,HOLD
5880,HOLD
5881,HOLD
5882,HOLD
5883,HOLD
5884,HOLD
5885,HOLD
5886,HOLD
5887,HOLD
5888,HOLD
5889,HOLD
5890,HOLD
5891,ORDER_BUY
5892,HOLD
5893,HOLD
5894,HOLD
5895,HOLD
5896,HOLD
5897,HOLD
5898,HOLD
5899,HOLD
5900,HOLD
5901,HOLD
5902,HOLD
5903,HOLD
5904,HOLD
5905,HOLD
5906,HOLD
5907,HOLD
5908,HOLD
5909,HOLD
5910,HOLD
5911,HOLD
5912,HOLD
5913,HOLD
5914,HOLD
5915,HOLD
5916,HOLD
5917,HOLD
5918,HOLD
5919,HOLD
5920,HOLD
5921,HOLD
5922,HOLD
5923,HOLD
5924,HOLD
5925,HOLD
5926,HOLD
5927,HOLD
5928,HOLD
5929,HOLD
5930,HOLD
5931,HOLD
5932,HOLD
5933,HOLD
5934,HOLD
5935,HOLD
5936,HOLD
5937,HOLD
5938,HOLD
5939,HOLD
5940,HOLD
5941,HOLD
5942,HOLD
5943,ORDER_SELL
5944,HOLD
5945,HOLD
5946,HOLD
5947,HOLD
5948,HOLD
5949,HOLD
5950,HOLD
5951,HOLD
5952,HOLD
5953,HOLD
5954,HOLD
5955,HOLD
5956,HOLD
5957,HOLD
5958,HOLD
5959,HOLD
5960,HOLD
5961,HOLD
5962,HOLD
5963,HOLD
5964,HOLD
5965,HOLD
5966,HOLD
5967,HOLD
5968,HOLD
5969,HOLD
5970,HOLD
5971,HOLD
5972,HOLD
5973,HOLD
5974,HOLD
5975,HOLD
5976,HOLD
5977,HOLD
5978,HOLD
5979,HOLD
5980,HOLD
5981,HOLD
5982,HOLD
5983,HOLD
5984,HOLD
5985,HOLD
5986,HOLD
5987,HOLD
5988,HOLD
5989,HOLD
5990,HOLD
5991,HOLD
5992,HOLD
5993,HOLD
5994,HOLD
5995,HOLD
5996,HOLD
5997,HOLD
5998,HOLD
5999,HOLD
6000,HOLD
6001,ORDER_BUY
6002,HOLD
6003,HOLD
6004,HOLD
6005,HOLD
6006,ORDER_SELL
6007,HOLD
6008,HOLD
6009,HOLD
6010,HOLD
6011,HOLD
6012,HOLD
6013,HOLD
6014,HOLD
6015,HOLD
6016,HOLD
6017,HOLD
6018,HOLD
6019,HOLD
6020,HOLD
6021,HOLD
6022,HOLD
6023,HOLD
6024,HOLD
6025,HOLD
6026,HOLD
6027,HOLD
6028,HOLD
6029,HOLD
6030,HOLD
6031,HOLD
6032,HOLD
6033,HOLD
6034,HOLD
6035,HOLD
6036,HOLD
6037,HOLD
6038,HOLD
6039,HOLD
6040,HOLD
6041,HOLD
6042,HOLD
6043,HOLD
6044,HOLD
6045,HOLD
6046,HOLD
6047,HOLD
6048,HOLD
6049,HOLD
6050,HOLD
6051,HOLD
6052,HOLD
6053,HOLD
6054,ORDER_BUY
6055,HOLD
6056,HOLD
6057,HOLD
6058,HOLD
6059,HOLD
6060,HOLD
6061,HOLD
6062,HOLD
6063,HOLD
6064,HOLD
6065,HOLD
6066,HOLD
6067,HOLD
6068,HOLD
6069,HOLD
6070,HOLD
6071,HOLD
6072,HOLD
6073,HOLD
6074,HOLD
6075,HOLD
6076,HOLD
6077,HOLD
6078,HOLD
6079,HOLD
6080,HOLD
6081,HOLD
6082,HOLD
6083,HOLD
6084,HOLD
6085,HOLD
6086,HOLD
6087,HOLD
6088,HOLD
6089,HOLD
6090,HOLD
6091,HOLD
6092,HOLD
6093,HOLD
6094,HOLD
6095,HOLD
6096,HOLD
6097,HOLD
6098,HOLD
6099,HOLD
6100,HOLD
6101,HOLD
6102,HOLD
6103,HOLD
6104,HOLD
6105,HOLD
6106,HOLD
6107,HOLD
6108,HOLD
6109,HOLD
6110,HOLD
6111,HOLD
6112,HOLD
6113,HOLD
6114,HOLD
6115,HOLD
6116,HOLD
6117,HOLD
6118,HOLD
6119,HOLD
6120,HOLD
6121,HOLD
6122,HOLD
6123,HOLD
6124,HOLD
6125,HOLD
6126,HOLD
6127,HOLD
6128,HOLD
6129,HOLD
6130,HOLD
6131,HOLD
6132,HOLD
6133,HOLD
6134,ORDER_SELL
6135,HOLD
6136,HOLD
6137,HOLD
6138,HOLD
6139,HOLD
6140,HOLD
6141,HOLD
6142,HOLD
6143,HOLD
6144,ORDER_BUY
6145,ORDER_SELL
6146,HOLD
6147,HOLD
6148,ORDER_BUY
6149,HOLD
6150,HOLD
6151,HOLD
6152,HOLD
6153,HOLD
6154,HOLD
6155,HOLD
6156,HOLD
6157,HOLD
6158,HOLD
6159,HOLD
6160,HOLD
6161,HOLD
6162,HOLD
6163,HOLD
6164,HOLD
6165,HOLD
6166,HOLD
6167,HOLD
6168,ORDER_SELL
6169,HOLD
6170,HOLD
6171,HOLD
6172,HOLD
6173,HOLD
6174,HOLD
6175,HOLD
6176,HOLD
6177,HOLD
6178,HOLD
6179,HOLD
6180,HOLD
6181,HOLD
6182,HOLD
6183,HOLD
6184,HOLD
6185,HOLD
6186,ORDER_BUY
6187,HOLD
6188,HOLD
6189,HOLD
6190,HOLD
6191,HOLD
6192,HOLD
6193,HOLD
6194,HOLD
6195,HOLD
6196,HOLD
6197,HOLD
6198,HOLD
6199,HOLD
6200,HOLD
6201,HOLD
6202,HOLD
6203,HOLD
6204,HOLD
6205,HOLD
6206,HOLD
6207,HOLD
6208,HOLD
6209,HOLD
6210,HOLD
6211,HOLD
6212,HOLD
6213,HOLD
6214,HOLD
6215,HOLD
6216,HOLD
6217,HOLD
6218,HOLD
6219,HOLD
6220,HOLD
6221,HOLD
6222,HOLD
6223,HOLD
6224,HOLD
6225,HOLD
6226,HOLD
